X	Y	Location	Cult	Image
-82.01051324	33.47349949	"Augusta, GA"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-83.95823667	34.87620252	"Blairsville, GA"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-83.76266932	34.10927609	"Braselton, GA"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-84.9877053	32.46097689	"Columbus, GA"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-83.6324003	32.84069845	"Macon, GA"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-83.97878035	30.83658544	"Thomasville, GA"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-93.60910505	41.60054545	"Des Moines, IA"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-90.66456976	42.50056191	"Dubuque, IA"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-116.2146036	43.61871273	"Boise, ID"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-87.62979344	41.8781167	"Chicago, IL"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-89.58898517	40.6936507	"Peoria, IL"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-85.13934727	41.07927353	"Fort Wayne, IN"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-86.15806738	39.7684034	"Indianapolis, IN"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-86.62501358	41.29587735	"Knox, IN"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-87.41390587	39.46670512	"Terre Haute, IN"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-95.4572016	37.67921438	"Chanute, KS"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-97.3361089	37.68888957	"Wichita, KS"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-84.29632116	37.56869534	"Berea, KY"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-85.75845085	38.25266864	"Louisville, KY"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-91.14031629	30.4582861	"Baton Rouge, LA"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-91.55456022	31.63016937	"Ferriday, LA"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-92.019838	30.22409166	"Lafayette, LA"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-92.11930062	32.50931329	"Monroe, LA"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-90.0715282	29.95106985	"New Orleans, LA"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-93.75017659	32.52515261	"Shreveport, LA"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-71.83611085	42.19444762	"Auburn, MA"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-76.61218592	39.2903855	"Baltimore, MD"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-75.59936861	38.3606785	"Salisbury, MD"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-68.77781036	44.80118367	"Bangor, ME"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-70.10311795	43.85701098	"Freeport, ME"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-83.04574917	42.33142836	"Detroit, MI"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-85.58722656	42.29171145	"Kalamazoo, MI"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-84.55553097	42.73253558	"Lansing, MI"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-85.6878418	46.33898347	"McMillan, MI"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-85.62063026	44.76305941	"Traverse City, MI"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-92.10048266	46.78667411	"Duluth, MN"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-93.26666652	44.98333763	"Minneapolis, MN"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-92.33406787	38.95170836	"Columbia, MO"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-94.5132806	37.08423131	"Joplin, MO"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-94.57856218	39.09972712	"Kansas City, MO"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-91.77152605	37.94854519	"Rolla, MO"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-93.29229395	37.20895897	"Springfield, MO"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-94.83653801	39.75794711	"St Joseph, MO"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-90.19939961	38.62700702	"St Louis, MO"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-88.42726183	33.49567655	"Columbus, MS"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-90.18480581	32.29876031	"Jackson, MS"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-89.13060855	31.69405522	"Laurel, MS"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-88.82780397	30.41131365	"Ocean Springs, MS"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-111.2951956	47.50806109	"Great Falls, MT"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-112.0270295	46.59580647	"Helena, MT"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-79.81364373	35.70791463	"Asheboro, NC"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-82.55148233	35.59506207	"Asheville, NC"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-80.84312233	35.22708901	"Charlotte, NC"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-78.638614	35.7720969	"Raleigh, NC"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-80.88729521	35.78263771	"Statesville, NC"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-77.94470536	34.22572625	"Wilmington, NC"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-100.7837387	46.80833015	"Bismarck, ND"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-95.99798578	41.25236447	"Omaha, NE"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-72.25175551	43.64229727	"Lebanon, NH"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-74.29959033	40.65842382	"Cranford, NJ"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-74.80238184	39.63650721	"Hammonton, NJ"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-106.6099866	35.11070593	"Albuquerque, NM"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-106.7234619	32.4857685	"El Paso/Las Cruces, NM"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-105.9377987	35.68697739	"Santa Fe, NM"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-115.1728117	36.11465077	"Las Vegas, NV"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-119.8138006	39.52963348	"Reno, NV"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-73.75622861	42.65258061	"Albany, NY"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-77.05468822	42.1428535	"Corning, NY"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-73.41512013	40.7934351	"Melville, NY"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-74.00597225	40.71435313	"New York City, NY"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-77.61092016	43.16103181	"Rochester, NY"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-76.14742265	43.04812277	"Syracuse, NY"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-81.51900135	41.08144598	"Akron, OH"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-84.51201905	39.10311899	"Cincinnati, OH"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-82.99879095	39.96117681	"Columbus, OH"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-84.10522165	40.74255278	"Lima, OH"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-97.51642639	35.46756132	"Oklahoma City, OK"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-95.99277415	36.15398394	"Tulsa, OK"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-123.3283895	42.43900751	"Grants Pass, OR"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-122.6762069	45.52345275	"Portland, OR"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-76.8844139	40.27370425	"Harrisburg, PA"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-79.99588419	40.44062753	"Pittsburgh, PA"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-75.19462186	40.98676566	"Stroudsburg, PA"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-66.10571764	18.46633527	"San Juan, PR"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-71.41282999	41.82399057	"Providence, RI"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-82.65012955	34.50344248	"Anderson, SC"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-80.6667675	32.90517152	"Walterboro, SC"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-85.30967776	35.04563198	"Chattanooga, TN"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-87.35945035	36.52977203	"Clarksville, TN"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-85.02689871	35.94896021	"Crossville, TN"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-83.92073433	35.96064306	"Knoxville, TN"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-90.04897763	35.14953823	"Memphis, TN"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-86.78333071	36.16666905	"Nashville, TN"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-99.7331401	32.44873737	"Abilene, TX"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-101.8312957	35.22199845	"Amarillo, TX"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-97.74305646	30.26715717	"Austin, TX"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-94.12655134	30.08017699	"Beaumont, TX"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-97.39637848	27.80058328	"Corpus Christi, TX"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-96.80044776	32.7801422	"Dallas, TX"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-95.20411026	32.58847417	"Hawkins, TX"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-95.36938625	29.760193	"Houston, TX"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-94.72909276	31.33824438	"Lufkin, TX"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-102.0779131	31.99734916	"Midland, TX"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-98.49362584	29.42412646	"San Antonio, TX"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-97.34277844	31.09823936	"Temple, TX"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-111.9710481	41.06022231	"Layton, UT"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-82.18880401	36.59514282	"Bristol, VA"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-76.28587098	36.85076953	"Norfolk, VA"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-77.43604511	37.5407282	"Richmond, VA"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-76.70745621	37.27070433	"Williamsburg, VA"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-78.1633296	39.18566412	"Winchester, VA"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-119.2844582	46.28569366	"Richland, WA"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-122.4442878	47.25287879	"Seattle/Tacoma, WA"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-119.4395	48.70515633	"Tonasket, WA"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-88.41538442	44.26193424	"Appleton, WI"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-89.68345672	45.18052366	"Merrill, WI"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-87.90647204	43.03890263	"Milwaukee, WI"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-89.77095654	43.62747987	"Wisconsin Dells, WI"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-81.22231948	37.26984378	"Bluefield, WV"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-81.99345804	37.84871827	"Logan, WV"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-81.71068232	38.8186978	"Ripley, WV"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-106.3130792	42.86663487	"Casper, WY"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-106.806423	41.45496223	"Saratoga, WY"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-104.952748	42.05441765	"Wheatland, WY"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
168.3220307	-17.73481498	"Port Vila, Efate"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
167.3972914	-16.0760686	"Norsup, Malakula"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
169.2819099	-19.53890524	"Isangel, Tanna"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
31.0539637	-17.82921512	"Harare, Zimbabwe"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-59.84106737	-37.20172422	"Buenos Aires, Buenos Aires"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-67.70022287	-53.78603317	"Rio Grande, Tierra del Fuego"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
149.1242283	-35.30823314	"Canberra, ACT"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
151.2069917	-33.86748327	"Sydney, NSW"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
153.0234495	-27.47100929	"Brisbane, QLD"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
138.599962	-34.92861674	"Adelaide, SA"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
146.3609551	-41.17834858	"Devonport, TAS"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
144.9632825	-37.81410659	"Melbourne, VIC"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
115.8574732	-31.95300197	"Perth, WA"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
144.961946	-37.77172281	Christ Church	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
4.351710986	50.85034244	Brussels	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
37.61842524	55.75124443	Moscou	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-110.7499973	54.26666745	"Bonnyville, AB"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-114.0580982	51.04532622	"Calgary, AB"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-113.4909259	53.54439136	"Edmonton, AB"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-118.7986128	55.16994146	"Grande Prairie, AB"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-112.8327763	49.69417102	"Lethbridge, AB"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-113.8112385	52.26811539	"Red Deer, AB"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-122.4706623	49.05805361	"Aldergrove, BC"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-115.7693964	49.51296825	"Cranbrook, BC"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-119.4960069	49.88795426	"Kelowna, BC"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-128.6031513	54.51819258	"Terrace, BC"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-123.365641	48.4284255	"Victoria, BC"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-97.13748995	49.89975454	"Winnipeg, MB"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-68.32667368	47.36901524	"Edmunston, NB"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-66.64311093	45.96359256	"Fredericton, NB"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-64.77822685	46.08782112	"Moncton, NB"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-52.71283108	47.56054371	"St Johns, NL"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-63.57531875	44.64886352	"Halifax, NS"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-62.63762263	45.61685005	"Trenton, NS"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-79.70161406	44.37809483	"Barrie, ON"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-93.39552496	48.60995128	"Ft Frances, ON"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-80.24816234	43.5448067	"Guelph, ON"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-76.48594981	44.23117418	"Kingston, ON"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-81.24317338	42.98695048	"London, ON"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-79.64411843	43.58904614	"Mississauga, ON"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-79.46081587	46.30911863	"North Bay, ON"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-75.69719255	45.42153036	"Ottawa, ON"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-78.31974293	44.30906164	"Peterborough, ON"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-79.24686122	43.15937649	"St Catharines, ON"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-81.00999586	46.49000143	"Sudbury, ON"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-89.24768055	48.38089713	"Thunder Bay, ON"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-79.38318207	43.6532303	"Toronto, ON"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-83.00852798	42.2796105	"Windsor, ON"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-73.55399105	45.50867036	"Montreal, QC"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-71.24279561	46.8032836	"Quebec City, QC"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-71.06849011	48.42805653	"Saguenay, QC"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-105.7530689	53.20335435	"Prince Albert, SK"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-104.606663	50.45472338	"Regina, SK"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-106.6476556	52.13437338	"Saskatoon, SK"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-102.4627738	51.21389171	"Yorkton, SK"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-72.58449378	-38.73382895	"Temuco, Cautin"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-70.70718946	19.45565462	"Santiago, Santiago"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-75.57513465	6.23592811	"Medellin, Antioquia"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-75.51828373	5.067133024	"Manizales, Caldas"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-77.05678158	-11.96026006	"Santa Fe de Bogota, Distrito Especial"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-75.30444043	2.998612519	"Neiva, Huila"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-75.69455369	4.814279439	"Pereira, Risaralda"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-76.52221894	3.420556214	"Cali, Valle del Cauca"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-117.8678294	33.7455768	Santa Ana	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-89.20180681	13.70688172	San Salvador	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
7.747884622	48.5831483	"Strasbourg, Alsace"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
2.352223254	48.85661514	"Paris, Ile-de-France"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
4.360056564	43.83670067	"Nimes, Languedoc-Roussillon"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
8.379946914	49.00914801	Karlsruhe	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-61.47856947	16.22160699	Gosier	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-91.86666232	14.70000396	Coatepeque	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-58.15482828	6.804615372	"Georgetown, Demerara-Mahaica"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-59.24999596	2.516669175	"Aishalton, Upper Takutu-Upper Essequibo"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-72.67777568	19.67189777	"Gros Morne, Artibonite"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-72.33640709	18.53927003	"Port-au-Prince, Ouest"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-87.21669957	14.08330023	Tegucigalpa	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
93.9481989	24.80630125	"Imphal, Manipur"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
112.6265048	-7.981889583	"Malang, Jawa Timur"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-8.486313167	51.89689461	Cork	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-6.260308061	53.34980616	Dublin	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-76.48595153	44.23117334	Kingston	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-90.06562666	30.35825145	Mandeville	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-77.07371147	18.40410345	Ocho Rios	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
37.05656113	-0.596874085	"Muthuthiini, Central"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
37.45034116	-0.532675505	"Embu, Eastern"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
37.37712345	-2.018133894	"Sultan Hamud, Eastern"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
36.82194673	-1.292064376	"Nairobi, Nairobi"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
34.59762953	-0.988103648	"Kisii, Nyanza"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
34.68895723	-0.429093086	"Kosele, Nyanza"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
34.36605646	-0.728396479	"Ndhiwa, Nyanza"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
36.07502679	-0.283027542	"Nakuru, Rift Valley"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
27.49160384	-29.30831711	Maseru	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
101.6840631	3.131920516	"Kuala Lumpur, Federal Territory"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
102.3875982	2.804584953	"Bahau, Negeri Sembilan"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-61.0725583	14.60937557	Fort-de-France	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-117.0044722	32.46838249	"La Paz, BC"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-103.4067827	25.5428489	"Torreon, COAH"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-99.13320682	19.43260951	"Mexico City, DF"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-103.3496209	20.65965204	"Guadalajara, JAL"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-100.3091969	25.67321387	"Monterrey, NL"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-100.3898872	20.58879439	"Queretaro, QRO"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
94.05000396	23.18333569	"Kalaymyo, Sagain"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
5.716668363	51.20000022	Stramproy	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
174.7633323	-36.84845885	Auckland	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
172.6362265	-43.53205167	Christchurch	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
168.3537769	-46.41318403	Invercargill	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
175.608219	-40.35230157	Palmerston North	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
176.1651297	-37.68779583	Tauranga	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
174.3237111	-35.72511057	Whangarei	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-8.67292043	37.10280818	Lagos	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
143.6474863	-3.579521634	"Wewak, ESP"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-76.19999565	-10.13333314	"Ambo, Huanuco"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
-77.06220234	-12.04781547	"Lima, Lima"	Living Church of God	http://silenced.co/wp-content/uploads/2011/05/living.jpg
